"";"Estado";"emp";"sit";"setor";"esp";"dep";"PL";"lucros";"gov_ca";"gov_cf";"gov_aud";"maior_rem";"plr_rva";"qde_empregados";"desp_investimento";"desp_pessoal";"Dividendos";"Subvenção";"Subvenção (anterior)";"Reforço de Capital";"Reforço de Capital (anterior)";"capital";"link";"indicio_dependencia";"Nome_estado";"REGIAO";"gov";"result_NA";"Resultado para o Estado Acionista"
"255";"BA";"COMPANHIA DE DESENVOLVIMENTO URBANO DO ESTADO DA BAHIA";"ATIVA";"HABITAÇÃO E URBANIZAÇÃO";"EMPRESA PÚBLICA";"Dependente";200077706,29;-23242142,36;"SIM";"SIM";"NÃO";236552,74;"Não";368;0;26994717,82;0;852393362,39;489098926,9;0;0;16803753;"https://www.conder.ba.gov.br/sites/default/files/documentos/2023-04/Carta%20Anual%20de%20Governan%C3%A7a%20Corporativa%202023%20-%20exercicio%202022.pdf";"não";"Bahia";"Nordeste";FALSE;FALSE;-852393362,39
"256";"BA";"EMPRESA BAIANA DE AGUAS E SANEAMENTO DA BAHIA";"ATIVA";"SANEAMENTO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";7044425700,11;456785890,48;"SIM";"SIM";"SIM";780081,11;"Sim";4114;1178725200,79;904414364,05;0;0;0;8951863,78;0;4957122520;"https://www.embasa.ba.gov.br/index.php/institucional/a-embasa/governanca/carta-anual-de-governanca-corporativa";"não";"Bahia";"Nordeste";TRUE;FALSE;-8951863,78
"257";"BA";"Agência de Fomento do Estado da Bahia SA";"ATIVA";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";738521418,2;77051897,13;"SIM";"SIM";"SIM";400187,23;"Sim";252;0;57814418,4;9622959,34;0;0;0;0;588225390,44;"https://www.desenbahia.ba.gov.br/wp-content/uploads/2023/04/carta-anual-pp-e-gc-2022-revfinal.pdf";"não";"Bahia";"Nordeste";TRUE;FALSE;9622959,34
"258";"BA";"COMPANHIA DE DESENVOLVIMENTO E AÇÃO REGIONAL";"ATIVA";"DESENVOLVIMENTO REGIONAL";"EMPRESA PÚBLICA";"Dependente";-38042100,28;789690,08;"SIM";"SIM";"NÃO";285390,84;"Não";523;650879240,62;65944823,65;0;44309929,01;41034217,44;0;0;13542532,35;"-";"não";"Bahia";"Nordeste";FALSE;FALSE;-44309929,01
"259";"BA";"COMPANHIA DE TRANSPORTE DO ESTADO DA BAHIA";"ATIVA";"TRANSPORTE";"EMPRESA PÚBLICA";"Dependente";56843121,94;5551914,13;"SIM";"SIM";"NÃO";259731,63;"Não";126;70741159,81;17367783;0;652734763,63;61493086;0;0;139654487,18;"-";"não";"Bahia";"Nordeste";FALSE;FALSE;-652734763,63
"260";"BA";"Empresa Gráfica da Bahia";"ATIVA";"COMUNICAÇÃO";"EMPRESA PÚBLICA";"Não Dependente";62593670;1023382;"SIM";"SIM";"SIM";389604,76;"Não";410;0;27488813,9;0;0;0;0;0;0;"-";"não";"Bahia";"Nordeste";TRUE;FALSE;0
"261";"BA";"COMPANHIA DE PROCESSAMENTO DE DADOS DO ESTADO DA BAHIA";"ATIVA";"INFORMÁTICA E TECNOLOGIA DA INFORMAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";83641243,44;21666332;"SIM";"SIM";"SIM";255523,38;"Não";628;21227610;80899990,64;0;0;0;12281273;0;111887147;"https://www.prodeb.ba.gov.br/transparencia/governanca-corporativa/carta-anual-de-politicas-publicas-e-governanca-corporativa";"não";"Bahia";"Nordeste";TRUE;FALSE;-12281273
"262";"BA";"Habitação e Urbanização da Bahia SA";"EM LIQUIDAÇÃO";"HABITAÇÃO E URBANIZAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";-49892259,66;-9433649,04;"SIM";"SIM";"NÃO";167780,41;"Não";57;0;6760079,92;0;0;0;6e+06;6e+06;341078042;"-";"não";"Bahia";"Nordeste";FALSE;FALSE;-6e+06
"263";"AM";"Empresa Estadual de Turismo  Amazonastur";"ATIVA";"TURISMO";"EMPRESA PÚBLICA";"Dependente";5536741,44;-231298,8;"SIM";"SIM";"SIM";324731,67;"Não";146;24356;13022732,55;0;89476491,55;22614181,26;0;0;27123375,38;"www.amazonastur.am.gov.br";"não";"Amazonas";"Norte";TRUE;FALSE;-89476491,55
"264";"AM";"Agência de Fomento do Estado do Amazonas SA  AFEAM";"ATIVA";"FINANCEIRO";"EMPRESA PÚBLICA";"Não Dependente";108563922,8;5765266,52;"SIM";"SIM";"SIM";415123,08;"Sim";258;120466;40356198,53;0;0;0;0;0;98047947;"www.afeam.am.gov.br";"não";"Amazonas";"Norte";TRUE;FALSE;0
"265";"AM";"Companhia de Desenvolvimento do Estado do Amazonas  CIAMA";"ATIVA";"DESENVOLVIMENTO REGIONAL";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";57240109,8;-971908,44;"SIM";"SIM";"NÃO";478160;"Não";215;867578,04;27659528,74;0;29927040,76;25032735,46;0;1e+06;326979280,28;"www.ciama.am.gov.br";"sim";"Amazonas";"Norte";FALSE;FALSE;-29927040,76
"266";"AM";"Companhia Amazonense de Desenvolvimento e Mobilização de Ativos  CADA";"ATIVA";"GESTÃO DE ATIVOS";"EMPRESA PÚBLICA";"Não Dependente";1354428;-4537338;"SIM";"SIM";"SIM";371000;"Não";26;4733;4391179;0;0;0;0;0;9e+06;"www.cada.am.gov.br";"não";"Amazonas";"Norte";TRUE;FALSE;0
"267";"AM";"Companhia de Gás do Amazonas";"ATIVA";"GÁS E DERIVADOS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";312938713,03;114331695,12;"SIM";"SIM";"NÃO";480000;"Sim";223;46430666,06;34059408,26;9406347,2;0;0;0;0;39266906,63;"www.cigas-am.com.br";"não";"Amazonas";"Norte";FALSE;FALSE;9406347,2
"268";"AM";"PRODAM Processamento de Dados Amazonas SA";"ATIVA";"INFORMÁTICA E TECNOLOGIA DA INFORMAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";51578873;6369352;"SIM";"SIM";"SIM";644489,8;"Sim";340;2226619;79047981,79;0;0;0;0;0;45144417;"www.prodam.am.gov.br";"não";"Amazonas";"Norte";TRUE;FALSE;0
"269";"AM";"Companhia de Saneamento do Amazonas  Cosama";"ATIVA";"SANEAMENTO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";-3479839,25;-21294146,58;"SIM";"SIM";"NÃO";396321,16;"Não";433;13277476,96;40739370,25;0;44240949,77;40056685,04;14500000;8513912,07;532581469,06;"www.cosama.am.gov.br";"não";"Amazonas";"Norte";FALSE;FALSE;-58740949,77
"270";"AM";"Agência de Desenvolvimento Sustentável do Amazonas  ADS";"ATIVA";"DESENVOLVIMENTO REGIONAL";"EMPRESA PÚBLICA";"Dependente";5582947,33;-15054,45;"SIM";"SIM";"NÃO";156000;"Não";62;140729,48;5049126,44;0;134194729,39;109531481,05;0;0;1e+07;"não";"não";"Amazonas";"Norte";FALSE;FALSE;-134194729,39
"271";"AP";"COMPANHIA DE ÁGUA E ESGOTO DO AMAPÁ  CAESA";"ATIVA";"SANEAMENTO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";290798320,79;56947033,11;"SIM";"SIM";"NÃO";242526;"Não";414;18635505,34;42309073,56;0;0;0;0;0;458045958,5;"caesa.portal.ap.gov.br";"não";"Amapá";"Norte";FALSE;FALSE;0
"272";"AP";"COMPANHIA DE GÁS DO AMAPÁ  GASAP";"ATIVA";"GÁS E DERIVADOS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";584340,29;-185321;"SIM";"SIM";"NÃO";29282;"Não";2;0;72334,74;0;0;0;0;0;0;"0";"não";"Amapá";"Norte";FALSE;FALSE;0
"273";"AP";"Agência de Fomento Popular AFAP";"ATIVA";"FINANCEIRO";"EMPRESA PÚBLICA";"Não Dependente";15237488,18;-2253804,96;"SIM";"SIM";"NÃO";145128,04;"Não";93;0;7465479,93;0;0;0;15600000;1e+06;0;"0";"não";"Amapá";"Norte";FALSE;FALSE;-15600000
"274";"AL";"GÁS DE ALAGOAS SA";"ATIVA";"GÁS E DERIVADOS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";126374886,49;50442967,64;"SIM";"SIM";"SIM";289043,47;"Sim";137;14242860,33;24773424,91;5863583,59;0;0;0;0;19455893,15;"https://governanca.algas.com.br/carta-anual-de-politicas-publicas-e-governanca-corporativa";"não";"Alagoas";"Nordeste";TRUE;FALSE;5863583,59
"275";"AL";"Alagoas Ativos SA";"ATIVA";"GESTÃO DE ATIVOS";"EMPRESA PÚBLICA";"Não Dependente";432324;-2076695,5;"SIM";"SIM";"NÃO";25139,14;"Não";16;0;2419361,84;0;0;0;0;0;0;NA;"não";"Alagoas";"Nordeste";FALSE;FALSE;0
"276";"AL";"COMPANHIA DE EDIÇÃO IMPRESSÃO E PUBLICAÇÃO DE ALAGOAS";"ATIVA";"COMUNICAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";6191400,44;106476,9;"SIM";"SIM";"NÃO";188132,4;"Não";121;2226278,61;6840428,68;0;0;0;0;0;10083000;"https://www.imprensaoficial.al.gov.br/carta-anual-de-politicas-publicas-e-governanca-corporativa";"não";"Alagoas";"Nordeste";FALSE;FALSE;0
"277";"AL";"AGÊNCIA DE FOMENTO DE ALAGOAS";"ATIVA";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";60326674,29;-3676303,94;"SIM";"SIM";"NÃO";3568856,5;"Não";60;0;5353226,68;0;1022384,77;1011455,34;7,5;7,93;80413900;"https://www.desenvolve-al.com.br/institucional/relatorios-da-administracao/";"não";"Alagoas";"Nordeste";FALSE;FALSE;-1022392,27
"278";"AL";"BANCO DO ESTADO DE ALAGOAS SA  EM LIQUIDAÇÃO";"EM LIQUIDAÇÃO";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";144678633,05;-2808599,92;"NÃO";"SIM";"NÃO";48319,53;"Não";2;1299;506853,77;0;0;0;0;0;0;NA;"não";"Alagoas";"Nordeste";FALSE;FALSE;0
"279";"AL";"COMPANHIA DE SANEAMENTO DE ALAGOAS";"ATIVA";"SANEAMENTO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";-177972949,85;-70005175,26;"SIM";"SIM";"SIM";417222,81;"Não";855;17986901,91;104868956,9;0;0;0;77500000;0;424881666,34;NA;"não";"Alagoas";"Nordeste";TRUE;FALSE;-77500000
"280";"AC";"Agencia de Negócios do Estado do Acre  ANAC";"ATIVA";"OUTROS";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";44718292,95;-7400782,09;"SIM";"SIM";"NÃO";2558691,71;"Não";40;37626;2797443,13;0;0;0;3765720,72;2247519,62;150642058,77;NA;"não";"Acre";"Norte";FALSE;FALSE;-3765720,72
"281";"AC";"Administradora da Zona de Processamento de Exportação do Acre  AZPEAC";"ATIVA";"DESENVOLVIMENTO REGIONAL";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";0;0;"SIM";"SIM";"NÃO";0;"Não";4;0;0;0;0;0;0;0;55000;NA;"não";"Acre";"Norte";FALSE;FALSE;0
"282";"AC";"Banco do Estado do Acre  BANACRE";"EM LIQUIDAÇÃO";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";-194244590,28;-2491663,57;"SIM";"SIM";"NÃO";102362,58;"Não";14;0;1368733,31;0;1816422,32;1600685,13;0;0;24365820,86;NA;"não";"Acre";"Norte";FALSE;FALSE;-1816422,32
"283";"AC";"Companhia de Armazéns e Entrepostos do Acre  CAGEACRE";"ATIVA";"ABASTECIMENTO DE ALIMENTOS E OUTROS INSUMOS";"EMPRESA PÚBLICA";"Dependente";8219090,99;678045,71;"SIM";"SIM";"NÃO";306437,79;"Não";165;7550771,37;9427604,5;0;19543507,28;9082999,24;0;27000;8219090,99;NA;"não";"Acre";"Norte";FALSE;FALSE;-19543507,28
"284";"AC";"Companhia Industrial de Laticínios do Acre  CILA";"ATIVA";"ABASTECIMENTO DE ALIMENTOS E OUTROS INSUMOS";"EMPRESA PÚBLICA";"Dependente";-77975728,39;-13339485,71;"SIM";"SIM";"NÃO";1748667,71;"Não";24;1686,87;1759369,71;0;2231887,12;1935664,94;0;0;416,44;NA;"não";"Acre";"Norte";FALSE;FALSE;-2231887,12
"285";"AC";"Companhia de Desenvolvimento Industrial do Acre  CODISACRE";"ATIVA";"DESENVOLVIMENTO REGIONAL";"EMPRESA PÚBLICA";"Dependente";7157066,52;913107,21;"SIM";"SIM";"NÃO";2046687,87;"Não";48;244185,81;2379595,3;0;4287984,01;3692043,52;0;0;3797524,5;NA;"não";"Acre";"Norte";FALSE;FALSE;-4287984,01
"286";"AC";"Companhia de Colonização do Acre  COLONACRE";"EM LIQUIDAÇÃO";"OUTROS";"EMPRESA PÚBLICA";"Dependente";5830279,59;27522,45;"SIM";"SIM";"NÃO";997453,6;"Não";17;99008,27;1090822,97;0;70188,82;876623,5;0;0;3598917,22;NA;"não";"Acre";"Norte";FALSE;FALSE;-70188,82
"287";"AC";"Companhia de Saneamento do Acre  SANACRE";"EM LIQUIDAÇÃO";"SANEAMENTO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";0;0;"SIM";"SIM";"NÃO";156437,33;"Não";192;0;20217286,59;0;3135294,83;10140978,06;0;0;0;NA;"não";"Acre";"Norte";FALSE;FALSE;-3135294,83
"288";"AC";"Companhia de Habitação do Acre  COHABACRE";"ATIVA";"HABITAÇÃO E URBANIZAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";79307669,34;3953141,14;"SIM";"SIM";"NÃO";250159,51;"Não";61;4493,28;478251,87;0;6654102,66;8878252,82;0;0;62840607,31;NA;"não";"Acre";"Norte";FALSE;FALSE;-6654102,66
"289";"AC";"Companhia Agência de Desenvolvimento e Serviços Ambientais do Estado do Acre  CDSA";"ATIVA";"DESENVOLVIMENTO REGIONAL";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";3000080728,39;-24406,99;"SIM";"SIM";"NÃO";151060,03;"Não";8;0;822743,33;0;576860,27;1569900,68;1650000;0;3000062000;NA;"não";"Acre";"Norte";FALSE;FALSE;-2226860,27
"290";"AC";"Empresa de Processamento de Dados do Acre SA  ACREDATA";"ATIVA";"INFORMÁTICA E TECNOLOGIA DA INFORMAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";-81789699,71;-8666492,63;"SIM";"SIM";"NÃO";115144,98;"Não";75;0;8421164,87;0;10032591,15;9085516,43;0;0;4396687,58;NA;"não";"Acre";"Norte";FALSE;FALSE;-10032591,15
"291";"AC";"Empresa de Assistência Técnica e Extensão Rural do Acre  EMATER";"ATIVA";"PESQUISA E ASSISTÊNCIA TÉCNICA AGROPECUÁRIA";"EMPRESA PÚBLICA";"Dependente";-536682,04;-202172,41;"SIM";"SIM";"NÃO";154865,48;"Não";163;653737;19087104,9;0;21980155,84;19730427,58;0;0;0;NA;"não";"Acre";"Norte";FALSE;FALSE;-21980155,84
"292";"DF";"DF Gestão de Ativos";"EM LIQUIDAÇÃO";"GESTÃO DE ATIVOS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";234869;-248500;"NÃO";"NÃO";"NÃO";70200;"Não";0;596;204010;0;0;0;346300;0;2290100;NA;"não";"Distrito Federal";"Centro-oeste";FALSE;FALSE;-346300
"293";NA;NA;NA;NA;NA;"Não Informado";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;9990847836,73;0;NA;NA;NA;NA;NA;NA;FALSE;TRUE;NA
